ranking_date,rank,player,points
19900101,162,101165,137
19900101,163,101723,137
19900101,164,101123,135
19900101,165,101308,135
19900101,166,101312,134
19900101,167,100922,134
19900101,168,102000,133
19900101,169,101581,133
19900101,170,101477,131
19900101,171,101145,131
19900101,172,100768,126
19900101,173,101029,126
19900101,174,101133,125
19900101,175,101237,125
19900101,176,101416,123
19900101,177,100997,122
19900101,178,100711,122
19900101,179,101561,121
19900101,180,101067,121
19900101,181,101279,120
19900101,182,100965,117
19900101,183,101174,117
19900101,184,100744,116
19900101,185,100857,116
19900101,186,101642,115
19900101,187,101373,115
19900101,188,100949,115
19900101,189,101059,114
19900101,190,101398,114
19900101,191,101214,113
19900101,192,100553,113
19900101,193,100930,112
19900101,194,101407,112
19900101,195,101147,112
19900101,196,101725,110
19900101,197,101368,110
19900101,198,101422,109
19900101,199,100935,109
19900101,200,101058,109
19900101,201,100587,109
19900101,202,101338,107
19900101,203,100900,106
19900101,204,101327,105
19900101,205,101007,105
19900101,206,101216,104
19900101,207,100592,103
19900101,208,101412,102
19900101,209,101574,102
19900101,210,101321,100
19900101,211,101021,99
19900101,212,101740,99
19900101,213,100978,99
19900101,214,101215,98
19900101,215,101532,97
19900101,216,101502,96
19900101,217,100926,95
19900101,218,101097,95
19900101,219,101668,95
19900101,220,101430,94
19900101,221,101441,94
19900101,222,101613,94
19900101,223,100951,94
19900101,224,101283,93
19900101,225,100928,93
19900101,226,101475,92
19900101,227,101180,92
19900101,228,101745,92
19900101,229,101746,92
19900101,230,101611,91
19900101,231,100730,91
19900101,232,100701,91
19900101,233,100892,91
19900101,234,101189,91
19900101,235,101020,90
19900101,236,101047,90
19900101,237,100727,90
19900101,238,101161,89
19900101,239,100790,88
19900101,240,101589,88
19900101,241,101567,87
19900101,242,101027,87
19900101,243,101016,86
19900101,244,101155,86
19900101,245,101703,85
19900101,246,100880,85
19900101,247,101012,85
19900101,248,101924,84
19900101,249,101510,83
19900101,250,101965,82
19900101,251,101459,82
19900101,252,101113,81
19900101,253,101262,81
19900101,254,102148,81
19900101,255,101750,81
19900101,256,101932,80
19900101,257,101000,80
19900101,258,101593,80
19900101,259,101792,79
19900101,260,101761,79
19900101,261,101329,79
19900101,262,101172,78
19900101,263,101775,77
19900101,264,101024,77
19900101,265,101881,76
19900101,266,101055,76
19900101,267,107617,75
19900101,268,101680,75
19900101,269,101774,74
19900101,270,101035,74
19900101,271,101365,74
19900101,272,101861,73
19900101,273,101582,73
19900101,274,100995,73
19900101,275,100989,72
19900101,276,101420,71
19900101,277,100323,71
19900101,278,101229,71
19900101,279,101356,70
19900101,280,101730,70
19900101,281,101341,70
19900101,282,101632,70
19900101,283,100947,70
19900101,284,101797,69
19900101,285,101419,69
19900101,286,101378,69
19900101,287,100321,68
19900101,288,100905,68
19900101,289,101315,68
19900101,290,108043,68
19900101,291,101068,68
19900101,292,101383,67
19900101,293,101064,67
19900101,294,101432,66
19900101,295,100460,66
19900101,296,101313,66
19900101,297,101339,66
19900101,298,101405,66
19900101,299,101469,65
19900101,300,100986,65
19900101,301,101608,64
19900101,302,101534,64
19900101,303,100950,64
19900101,304,101156,64
19900101,305,100782,63
19900101,306,101255,61
19900101,307,101249,61
19900101,308,101364,61
19900101,309,101371,61
19900101,310,100908,61
19900101,311,101105,60
19900101,312,101426,60
19900101,313,101370,60
19900101,314,101783,60
19900101,315,100548,60
19900101,316,101282,59
19900101,317,101366,59
19900101,318,100934,59
19900101,319,101311,59
19900101,320,100966,58
19900101,321,101615,58
19900101,322,101143,57
19900101,322,101227,57
19900101,324,101074,57
19900101,325,108282,57
19900101,326,100452,56
19900101,327,101721,56
19900101,328,100595,56
19900101,329,107170,56
19900101,330,100603,55
19900101,331,101912,55
19900101,332,101516,55
19900101,333,101643,54
19900101,334,101085,54
19900101,335,100893,54
19900101,336,101552,54
19900101,337,100431,54
19900101,338,101247,54
19900101,339,101211,53
19900101,340,101224,53
19900101,341,101991,52
19900101,342,101920,52
19900101,343,101429,52
19900101,344,100899,52
19900101,345,101112,52
19900101,346,101474,51
19900101,347,101490,51
19900101,348,101093,51
19900101,349,100807,51
19900101,350,101388,51
19900101,351,101650,51
19900101,352,100866,50
19900101,353,100957,50
19900101,354,100788,50
19900101,355,100792,49
19900101,356,100924,49
19900101,357,101297,48
19900101,358,101726,48
19900101,359,101125,48
19900101,360,101265,48
19900101,361,100917,48
19900101,362,100841,47
19900101,362,101526,47
19900101,364,101591,47
19900101,365,101207,47
19900101,366,101043,47
19900101,367,101765,46
19900101,368,101696,46
19900101,369,101138,45
19900101,370,101514,45
19900101,371,101352,45
19900101,372,101719,44
19900101,373,101789,44
19900101,374,107861,44
19900101,375,101492,43
19900101,376,101186,43
19900101,377,101504,43
19900101,378,106973,43
19900101,379,101213,43
19900101,380,100945,43
19900101,381,100955,43
19900101,382,101362,42
19900101,383,100794,42
19900101,384,101384,42
19900101,385,101466,41
19900101,386,101639,41
19900101,387,100865,41
19900101,388,107369,40
19900101,389,101493,40
19900101,390,108227,40
19900101,391,101033,40
19900101,392,101614,39
19900101,393,101990,39
19900101,393,108411,39
19900101,395,100848,39
19900101,396,101934,39
19900101,397,101408,39
19900101,398,101330,38
19900101,399,101835,38
19900101,399,102154,38
19900101,401,101866,38
19900101,402,101281,38
19900101,403,101424,38
19900101,404,101484,37
19900101,405,101285,37
19900101,406,106978,37
19900101,407,101158,37
19900101,408,101192,36
19900101,409,102019,36
19900101,410,100282,36
19900101,411,101110,36
19900101,412,106775,35
19900101,413,107101,35
19900101,414,100661,35
19900101,415,101380,35
19900101,416,106786,34
19900101,417,101901,34
19900101,418,101014,34
19900101,419,101009,34
19900101,420,101295,34
19900101,421,101819,33
19900101,422,101350,33
19900101,423,100696,33
19900101,424,106874,33
19900101,425,100853,33
19900101,426,101108,33
19900101,426,101360,33
19900101,428,101501,33
19900101,429,101413,32
19900101,430,101956,32
19900101,431,100785,32
19900101,432,101053,31
19900101,433,107067,31
19900101,434,101328,31
19900101,434,101578,31
19900101,436,101250,31
19900101,437,108332,30
19900101,438,101342,30
19900101,439,108391,30
19900101,440,101083,30
19900101,440,101549,30
19900101,442,100910,29
19900101,443,101463,29
19900101,443,101788,29
19900101,445,101570,29
19900101,446,101427,29
19900101,447,100943,29
19900101,448,108293,29
19900101,449,101805,29
19900101,450,100398,29
19900101,451,101141,28
19900101,452,101008,28
19900101,453,101508,28
19900101,454,100434,28
19900101,455,101076,28
19900101,456,108403,27
19900101,457,101862,27
19900101,458,101634,27
19900101,459,101676,27
19900101,460,101245,26
19900101,461,101453,26
19900101,462,100802,26
19900101,463,107221,26
19900101,464,101193,26
19900101,465,107388,26
19900101,466,101720,26
19900101,467,106705,25
19900101,467,107147,25
19900101,469,102135,25
19900101,470,101710,25
19900101,471,101045,25
19900101,472,101779,25
19900101,473,101423,25
19900101,474,101194,25
19900101,475,101149,25
19900101,476,101252,25
19900101,477,101651,24
19900101,477,101733,24
19900101,477,107526,24
19900101,480,101961,24
19900101,481,101406,24
19900101,482,101630,24
19900101,482,101787,24
19900101,484,107776,24
19900101,485,101225,24
19900101,486,100728,24
19900101,487,100779,24
19900101,488,100953,23
19900101,489,101314,23
19900101,490,101167,23
19900101,491,101410,23
19900101,492,102001,23
19900101,493,101263,23
19900101,494,108155,22
19900101,495,100931,22
19900101,495,101091,22
19900101,497,101601,22
19900101,498,107966,22
19900101,499,101277,22
19900101,500,101017,21
19900101,500,101346,21
19900101,502,101323,21
19900101,503,101325,21
19900101,504,100611,21
19900101,505,107842,21
19900101,506,101847,21
19900101,507,101858,20
19900101,508,101025,20
19900101,508,101568,20
19900101,510,100974,20
19900101,510,101487,20
19900101,510,101823,20
19900101,510,107308,20
19900101,514,100555,20
19900101,515,107426,20
19900101,516,101302,20
19900101,516,108367,20
19900101,518,101483,20
19900101,519,101495,20
19900101,520,101914,20
19900101,521,101260,20
19900101,522,108520,20
19900101,523,106891,19
19900101,524,107128,19
19900101,525,106654,19
19900101,526,101800,19
19900101,526,107688,19
19900101,528,100932,19
19900101,529,101734,19
19900101,530,100518,19
19900101,530,106695,19
19900101,532,107127,19
19900101,533,100993,19
19900101,534,101217,19
19900101,535,101955,19
19900101,536,101616,19
19900101,537,101518,19
19900101,538,101461,19
19900101,539,101057,19
19900101,540,101544,18
19900101,540,101968,18
19900101,542,101376,18
19900101,542,101618,18
19900101,544,100440,18
19900101,544,100904,18
19900101,546,101546,18
19900101,547,100835,18
19900101,547,101301,18
19900101,547,107336,18
19900101,550,101945,18
19900101,550,107348,18
19900101,552,107172,18
19900101,553,101473,18
19900101,553,107709,18
19900101,555,108008,18
19900101,556,101959,18
19900101,557,101682,18
19900101,558,100646,18
19900101,559,101163,17
19900101,560,101015,17
19900101,560,101580,17
19900101,562,101417,17
19900101,562,101565,17
19900101,564,101094,17
19900101,564,101715,17
19900101,566,101293,17
19900101,567,107196,17
19900101,568,107151,17
19900101,569,100773,16
19900101,570,101248,16
19900101,571,100490,16
19900101,572,108382,16
19900101,573,107804,16
19900101,574,101452,16
19900101,574,101832,16
19900101,574,106694,16
19900101,577,101864,16
19900101,578,106670,16
19900101,579,101287,16
19900101,579,101444,16
19900101,579,101678,16
19900101,582,107018,16
19900101,583,101471,16
19900101,584,101107,16
19900101,585,101367,15
19900101,585,102008,15
19900101,587,101436,15
19900101,588,101663,15
19900101,588,106967,15
19900101,590,100691,15
19900101,591,101849,15
19900101,591,107102,15
19900101,593,107678,15
19900101,594,101018,15
19900101,595,101333,15
19900101,596,101114,15
19900101,597,101044,15
19900101,598,107293,14
19900101,599,100918,14
19900101,599,107257,14
19900101,599,108482,14
19900101,602,101375,14
19900101,603,101299,14
19900101,604,101177,14
19900101,604,101385,14
19900101,604,102302,14
19900101,607,101674,14
19900101,608,101664,14
19900101,609,101005,14
19900101,610,101403,13
19900101,611,101306,13
19900101,612,101946,13
19900101,613,107979,13
19900101,614,101353,13
19900101,615,101694,13
19900101,616,101897,13
19900101,617,106539,13
19900101,618,101157,13
19900101,619,101402,13
19900101,620,100982,13
19900101,620,102031,13
19900101,620,107085,13
19900101,623,101556,13
19900101,624,101479,12
19900101,624,102024,12
19900101,626,107794,12
19900101,627,101577,12
19900101,627,106533,12
19900101,629,100648,12
19900101,629,101322,12
19900101,629,106528,12
19900101,629,106581,12
19900101,633,101273,12
19900101,634,101392,12
19900101,634,107193,12
19900101,636,106880,12
19900101,637,100530,12
19900101,638,106772,12
19900101,639,106884,12
19900101,640,101531,12
19900101,640,108263,12
19900101,642,102235,12
19900101,643,101122,12
19900101,644,101660,11
19900101,645,107540,11
19900101,645,107653,11
19900101,647,101437,11
19900101,647,107306,11
19900101,649,101757,11
19900101,649,106526,11
19900101,649,107421,11
19900101,652,106887,11
19900101,652,108311,11
19900101,654,101103,11
19900101,655,101116,11
19900101,656,100566,11
19900101,657,101659,11
19900101,658,100824,11
19900101,659,101584,10
19900101,659,108307,10
19900101,661,100770,10
19900101,661,101317,10
19900101,661,101372,10
19900101,661,101465,10
19900101,661,101749,10
19900101,666,101010,10
19900101,666,101711,10
19900101,668,101038,10
19900101,668,101681,10
19900101,668,102047,10
19900101,668,106576,10
19900101,672,100781,10
19900101,672,101442,10
19900101,674,100736,10
19900101,674,101895,10
19900101,674,107254,10
19900101,674,107960,10
19900101,678,107497,10
19900101,679,100980,10
19900101,680,108509,10
19900101,681,100393,10
19900101,682,100620,10
19900101,682,101624,10
19900101,684,108565,10
19900101,685,107818,10
19900101,686,101048,9
19900101,686,101619,9
19900101,686,101957,9
19900101,686,106898,9
19900101,690,100877,9
19900101,690,106441,9
19900101,690,107021,9
19900101,693,101509,9
19900101,693,101980,9
19900101,693,106925,9
19900101,696,100898,9
19900101,696,101363,9
19900101,696,101545,9
19900101,696,108291,9
19900101,700,100938,9
19900101,701,101210,9
19900101,701,101231,9
19900101,701,101585,9
19900101,701,101812,9
19900101,701,107010,9
19900101,701,108139,9
19900101,707,101635,9
19900101,707,101998,9
19900101,707,107516,9
19900101,710,100630,9
19900101,711,101888,9
19900101,712,100333,9
19900101,712,101917,9
19900101,714,101448,8
19900101,715,100719,8
19900101,715,100991,8
19900101,715,101159,8
19900101,715,101280,8
19900101,715,107346,8
19900101,721,100606,8
19900101,722,101467,8
19900101,722,101677,8
19900101,722,101877,8
19900101,722,102093,8
19900101,722,108351,8
19900101,727,101684,8
19900101,728,100852,8
19900101,728,101433,8
19900101,730,100921,8
19900101,730,101599,8
19900101,730,107195,8
19900101,733,101652,8
19900101,734,101822,8
19900101,735,108420,8
19900101,736,101228,8
19900101,737,101090,7
19900101,737,101139,7
19900101,737,101513,7
19900101,737,107639,7
19900101,737,108232,7
19900101,742,101051,7
19900101,742,101212,7
19900101,742,101390,7
19900101,742,101605,7
19900101,742,101699,7
19900101,742,101728,7
19900101,742,101801,7
19900101,742,107636,7
19900101,742,107886,7
19900101,742,108404,7
19900101,752,101244,7
19900101,752,101857,7
19900101,754,101503,7
19900101,754,101876,7
19900101,754,106547,7
19900101,754,106928,7
19900101,754,107178,7
19900101,754,107245,7
19900101,754,107480,7
19900101,754,108229,7
19900101,754,108339,7
19900101,763,100569,7
19900101,763,101470,7
19900101,763,101738,7
19900101,763,106620,7
19900101,763,107600,7
19900101,768,100919,7
19900101,768,101261,7
19900101,768,101929,7
19900101,771,102147,7
19900101,772,100884,7
19900101,772,101758,7
19900101,774,101600,6
19900101,774,106804,6
19900101,774,107664,6
19900101,774,107992,6
19900101,779,101101,6
19900101,779,101170,6
19900101,779,101254,6
19900101,779,101349,6
19900101,779,101576,6
19900101,779,101685,6
19900101,779,101886,6
19900101,779,101986,6
19900101,779,102375,6
19900101,779,106557,6
19900101,779,106579,6
19900101,779,107472,6
19900101,779,107659,6
19900101,779,107889,6
19900101,779,108174,6
19900101,794,100318,6
19900101,794,100697,6
19900101,794,100863,6
19900101,794,100985,6
19900101,794,101813,6
19900101,794,102005,6
19900101,794,107209,6
19900101,794,107460,6
19900101,794,107626,6
19900101,794,108348,6
19900101,804,101204,6
19900101,804,101294,6
19900101,804,101620,6
19900101,804,101631,6
19900101,804,101658,6
19900101,804,101666,6
19900101,804,101691,6
19900101,804,108517,6
19900101,812,101160,6
19900101,812,101494,6
19900101,812,101776,6
19900101,812,107473,6
19900101,812,107586,6
19900101,817,100819,6
19900101,818,101472,6
19900101,818,107671,6
19900101,820,100833,6
19900101,820,108500,6
19900101,822,102110,6
19900101,823,100937,6
19900101,823,101003,6
19900101,823,101028,6
19900101,826,108213,6
19900101,827,101348,5
19900101,827,101488,5
19900101,827,101590,5
19900101,827,101622,5
19900101,827,101673,5
19900101,827,102223,5
19900101,827,106860,5
19900101,827,107097,5
19900101,827,108284,5
19900101,836,100970,5
19900101,836,107575,5
19900101,838,100601,5
19900101,838,101278,5
19900101,838,101476,5
19900101,838,101498,5
19900101,838,101770,5
19900101,838,106515,5
19900101,838,106811,5
19900101,838,107183,5
19900101,838,107201,5
19900101,838,107589,5
19900101,838,107748,5
19900101,838,107927,5
19900101,838,108081,5
19900101,838,108235,5
19900101,838,108295,5
19900101,838,108571,5
19900101,854,101401,5
19900101,854,101670,5
19900101,854,107643,5
19900101,854,107680,5
19900101,854,108426,5
19900101,859,101176,5
19900101,859,101389,5
19900101,859,101499,5
19900101,859,101771,5
19900101,859,107089,5
19900101,859,107113,5
19900101,859,108114,5
19900101,866,101089,5
19900101,866,107990,5
19900101,868,106570,5
19900101,869,100889,5
19900101,870,102187,5
19900101,870,107508,5
19900101,870,107662,5
19900101,873,100780,4
19900101,873,100886,4
19900101,873,100909,4
19900101,873,101037,4
19900101,873,101078,4
19900101,873,101111,4
19900101,873,101202,4
19900101,873,101316,4
19900101,873,101445,4
19900101,873,101625,4
19900101,873,101653,4
19900101,873,101742,4
19900101,873,101760,4
19900101,873,101890,4
19900101,873,102085,4
19900101,873,102304,4
19900101,873,106556,4
19900101,873,106741,4
19900101,873,106847,4
19900101,873,106938,4
19900101,873,107081,4
19900101,873,107096,4
19900101,873,107387,4
19900101,873,107471,4
19900101,873,107512,4
19900101,873,107529,4
19900101,873,107599,4
19900101,873,107674,4
19900101,873,107734,4
19900101,873,107745,4
19900101,873,107778,4
19900101,873,107869,4
19900101,873,108524,4
19900101,906,100307,4
19900101,906,106449,4
19900101,906,106460,4
19900101,906,106650,4
19900101,910,100984,4
19900101,910,108831,4
19900101,910,101203,4
19900101,910,101236,4
19900101,910,101359,4
19900101,910,101579,4
19900101,910,101598,4
19900101,910,101610,4
19900101,910,101648,4
19900101,910,101708,4
19900101,910,101741,4
19900101,910,101842,4
19900101,910,101938,4
19900101,910,102025,4
19900101,910,102055,4
19900101,910,102301,4
19900101,910,107478,4
19900101,910,107640,4
19900101,910,107989,4
19900101,910,108181,4
19900101,930,107769,4
19900101,931,101088,4
19900101,931,101310,4
19900101,931,108442,4
19900101,934,101267,4
19900101,934,106954,4
19900101,934,107725,4
19900101,937,101428,4
19900101,937,101550,4
19900101,939,101860,4
19900101,939,102010,4
19900101,939,107149,4
19900101,942,100514,3
19900101,942,100793,3
19900101,942,100825,3
19900101,942,100916,3
19900101,942,101032,3
19900101,942,101134,3
19900101,942,101270,3
19900101,942,101275,3
19900101,942,101457,3
19900101,942,101515,3
19900101,942,101524,3
19900101,942,101722,3
19900101,942,101748,3
19900101,942,101869,3
19900101,942,101906,3
19900101,942,102013,3
19900101,942,102111,3
19900101,942,102133,3
19900101,942,102171,3
19900101,942,102202,3
19900101,942,106462,3
19900101,942,106503,3
19900101,942,106506,3
19900101,942,106819,3
19900101,942,106832,3
19900101,942,106929,3
19900101,942,106944,3
19900101,942,107011,3
19900101,942,107087,3
19900101,942,107116,3
19900101,942,107143,3
19900101,942,107154,3
19900101,942,107310,3
19900101,942,107438,3
19900101,942,107468,3
19900101,942,107560,3
19900101,942,107623,3
19900101,942,107682,3
19900101,942,107742,3
19900101,942,107770,3
19900101,942,107771,3
19900101,942,107840,3
19900101,942,107854,3
19900101,942,107948,3
19900101,942,107991,3
19900101,942,108018,3
19900101,942,108029,3
19900101,942,108116,3
19900101,942,108150,3
19900101,942,108157,3
19900101,942,108185,3
19900101,942,108233,3
19900101,942,108380,3
19900101,942,108386,3
19900101,998,101188,3
19900101,998,101539,3
19900101,998,101732,3
19900101,998,101982,3
19900101,998,106655,3
19900101,998,107439,3
19900101,998,107679,3
19900101,998,107885,3
19900101,1006,100694,3
19900101,1006,101173,3
19900101,1006,101187,3
19900101,1006,101551,3
19900101,1006,101756,3
19900101,1006,106918,3
19900101,1006,107028,3
19900101,1006,108504,3
19900101,1014,101019,3
19900101,1014,101679,3
19900101,1014,101859,3
19900101,1014,102157,3
19900101,1014,102205,3
19900101,1014,106442,3
19900101,1014,106923,3
19900101,1014,107304,3
19900101,1014,107465,3
19900101,1014,108436,3
19900101,1024,101054,2
19900101,1024,101135,2
19900101,1024,101361,2
19900101,1024,101594,2
19900101,1024,101607,2
19900101,1024,101714,2
19900101,1024,101814,2
19900101,1024,101954,2
19900101,1024,102129,2
19900101,1024,106504,2
19900101,1024,106584,2
19900101,1024,106585,2
19900101,1024,106757,2
19900101,1024,106809,2
19900101,1024,106831,2
19900101,1024,106997,2
19900101,1024,107027,2
19900101,1024,107037,2
19900101,1024,107220,2
19900101,1024,107422,2
19900101,1024,107481,2
19900101,1024,107547,2
19900101,1024,107609,2
19900101,1024,107740,2
19900101,1024,107781,2
19900101,1024,107860,2
19900101,1024,108092,2
19900101,1024,108143,2
19900101,1024,108207,2
19900101,1024,108576,2
19900101,1054,100738,2
19900101,1054,101357,2
19900101,1054,101369,2
19900101,1054,101661,2
19900101,1054,101701,2
19900101,1054,101937,2
19900101,1054,102540,2
19900101,1054,106779,2
19900101,1054,107199,2
19900101,1054,107278,2
19900101,1054,107694,2
19900101,1054,107753,2
19900101,1054,107894,2
19900101,1054,107895,2
19900101,1054,108086,2
19900101,1054,108253,2
19900101,1054,108534,2
19900101,1071,100485,2
19900101,1071,100524,2
19900101,1071,100871,2
19900101,1071,100906,2
19900101,1071,101002,2
19900101,1071,101258,2
19900101,1071,101305,2
19900101,1071,101506,2
19900101,1071,101604,2
19900101,1071,101637,2
19900101,1071,101817,2
19900101,1071,101923,2
19900101,1071,101925,2
19900101,1071,101981,2
19900101,1071,102071,2
19900101,1071,106523,2
19900101,1071,106622,2
19900101,1071,106693,2
19900101,1071,106979,2
19900101,1071,106990,2
19900101,1071,107530,2
19900101,1071,107601,2
19900101,1071,107668,2
19900101,1071,107824,2
19900101,1071,107837,2
19900101,1071,107876,2
19900101,1071,107949,2
19900101,1071,108132,2
19900101,1071,108160,2
19900101,1071,108435,2
19900101,1102,100224,1
19900101,1102,100449,1
19900101,1102,100520,1
19900101,1102,100610,1
19900101,1102,100619,1
19900101,1102,100698,1
19900101,1102,100746,1
19900101,1102,100820,1
19900101,1102,100830,1
19900101,1102,100927,1
19900101,1102,101013,1
19900101,1102,101065,1
19900101,1102,101070,1
19900101,1102,101129,1
19900101,1102,101146,1
19900101,1102,101148,1
19900101,1102,101206,1
19900101,1102,101220,1
19900101,1102,101394,1
19900101,1102,101396,1
19900101,1102,101435,1
19900101,1102,101438,1
19900101,1102,101450,1
19900101,1102,101458,1
19900101,1102,101522,1
19900101,1102,101555,1
19900101,1102,101562,1
19900101,1102,101617,1
19900101,1102,101633,1
19900101,1102,101724,1
19900101,1102,101821,1
19900101,1102,101826,1
19900101,1102,101838,1
19900101,1102,101850,1
19900101,1102,101853,1
19900101,1102,101865,1
19900101,1102,101873,1
19900101,1102,101885,1
19900101,1102,101887,1
19900101,1102,101926,1
19900101,1102,101953,1
19900101,1102,101963,1
19900101,1102,101970,1
19900101,1102,101975,1
19900101,1102,101983,1
19900101,1102,102002,1
19900101,1102,102007,1
19900101,1102,102053,1
19900101,1102,102080,1
19900101,1102,102084,1
19900101,1102,102104,1
19900101,1102,102118,1
19900101,1102,102152,1
19900101,1102,102175,1
19900101,1102,102219,1
19900101,1102,102257,1
19900101,1102,102358,1
19900101,1102,102657,1
19900101,1102,102822,1
19900101,1102,106473,1
19900101,1102,106527,1
19900101,1102,106535,1
19900101,1102,106541,1
19900101,1102,106544,1
19900101,1102,106555,1
19900101,1102,106565,1
19900101,1102,106696,1
19900101,1102,106743,1
19900101,1102,106773,1
19900101,1102,106782,1
19900101,1102,106805,1
19900101,1102,106839,1
19900101,1102,106904,1
19900101,1102,106937,1
19900101,1102,106941,1
19900101,1102,106948,1
19900101,1102,107004,1
19900101,1102,107019,1
19900101,1102,107020,1
19900101,1102,107045,1
19900101,1102,107061,1
19900101,1102,107064,1
19900101,1102,107065,1
19900101,1102,107088,1
19900101,1102,107108,1
19900101,1102,107137,1
19900101,1102,107156,1
19900101,1102,107163,1
19900101,1102,107182,1
19900101,1102,107184,1
19900101,1102,107206,1
19900101,1102,107224,1
19900101,1102,107319,1
19900101,1102,107329,1
19900101,1102,107345,1
19900101,1102,107366,1
19900101,1102,107392,1
19900101,1102,107395,1
19900101,1102,107399,1
19900101,1102,107406,1
19900101,1102,107425,1
19900101,1102,107431,1
19900101,1102,107441,1
19900101,1102,107444,1
19900101,1102,107447,1
19900101,1102,107479,1
19900101,1102,107502,1
19900101,1102,107506,1
19900101,1102,107519,1
19900101,1102,107554,1
19900101,1102,107558,1
19900101,1102,107569,1
19900101,1102,107608,1
19900101,1102,107661,1
19900101,1102,107712,1
19900101,1102,107714,1
19900101,1102,107737,1
19900101,1102,107747,1
19900101,1102,107773,1
19900101,1102,107783,1
19900101,1102,107786,1
19900101,1102,107811,1
19900101,1102,107822,1
19900101,1102,107827,1
19900101,1102,107829,1
19900101,1102,107853,1
19900101,1102,107868,1
19900101,1102,107925,1
19900101,1102,107931,1
19900101,1102,107932,1
19900101,1102,107945,1
19900101,1102,107950,1
19900101,1102,107962,1
19900101,1102,107995,1
19900101,1102,108014,1
19900101,1102,108016,1
19900101,1102,108023,1
19900101,1102,108031,1
19900101,1102,108035,1
19900101,1102,108037,1
19900101,1102,108068,1
19900101,1102,108070,1
19900101,1102,108080,1
19900101,1102,108094,1
19900101,1102,108112,1
19900101,1102,108159,1
19900101,1102,108186,1
19900101,1102,108205,1
19900101,1102,108211,1
19900101,1102,108223,1
19900101,1102,108254,1
