ranking_date,rank,player,points
19801222,423,106690,
19801222,423,106983,
19801222,423,107391,
19801222,423,107450,
19801222,423,107463,
19801222,423,108250,
19801222,423,108372,
19801222,423,108377,
19801222,440,100349,
19801222,440,100503,
19801222,440,100575,
19801222,440,100584,
19801222,440,100620,
19801222,440,100794,
19801222,440,100893,
19801222,440,100936,
19801222,440,107233,
19801222,440,107723,
19801222,440,107924,
19801222,440,107928,
19801222,440,107970,
19801222,440,108096,
19801222,440,108135,
19801222,440,108441,
19801222,440,108477,
19801222,457,100131,
19801222,457,100142,
19801222,457,100432,
19801222,457,100482,
19801222,457,100513,
19801222,457,100553,
19801222,457,100614,
19801222,457,100835,
19801222,457,100855,
19801222,457,101105,
19801222,457,101832,
19801222,457,106474,
19801222,457,106615,
19801222,457,106856,
19801222,457,106980,
19801222,457,107238,
19801222,457,107261,
19801222,457,107415,
19801222,457,107761,
19801222,457,108317,
19801222,457,108321,
19801222,457,108370,
19801222,457,108533,
19801222,482,100010,
19801222,482,100102,
19801222,482,100114,
19801222,482,100161,
19801222,482,100207,
19801222,482,100256,
19801222,482,100539,
19801222,482,100612,
19801222,482,100618,
19801222,482,100646,
19801222,482,100827,
19801222,482,106458,
19801222,482,106648,
19801222,482,106706,
19801222,482,106758,
19801222,482,106780,
19801222,482,106947,
19801222,482,106966,
19801222,482,107026,
19801222,482,107186,
19801222,482,107398,
19801222,482,107604,
19801222,482,107655,
19801222,482,107728,
19801222,482,107978,
19801222,482,108079,
19801222,482,108385,
19820104,1,100581,
19820104,2,100656,
19820104,3,100284,
19820104,4,100437,
19820104,5,100555,
19820104,6,100282,
19820104,7,100428,
19820104,8,100586,
19820104,9,100342,
19820104,10,100383,
19820104,11,100255,
19820104,12,100676,
19820104,13,100532,
19820104,14,100272,
19820104,15,100332,
19820104,16,100360,
19820104,17,100395,
19820104,18,100280,
19820104,19,100261,
19820104,20,100337,
19820104,21,100321,
19820104,22,100286,
19820104,23,100126,
19820104,24,100445,
19820104,25,100315,
19820104,26,100611,
19820104,27,100232,
19820104,28,100502,
19820104,29,100417,
19820104,30,100689,
19820104,31,100434,
19820104,32,103993,
19820104,33,100515,
19820104,34,100309,
19820104,35,100452,
19820104,36,100300,
19820104,37,100653,
19820104,38,100579,
19820104,39,100214,
19820104,40,100221,
19820104,41,100403,
19820104,42,100422,
19820104,43,100711,
19820104,44,100345,
19820104,45,100174,
19820104,46,100585,
19820104,47,100530,
19820104,48,100446,
19820104,49,100453,
19820104,50,100186,
19820104,50,100252,
19820104,52,100942,
19820104,53,100297,
19820104,53,100655,
19820104,55,100276,
19820104,56,100253,
19820104,57,100529,
19820104,58,100905,
19820104,59,100233,
19820104,60,100713,
19820104,61,100244,
19820104,62,100203,
19820104,63,100449,
19820104,64,100769,
19820104,65,100411,
19820104,66,100752,
19820104,67,100631,
19820104,68,100376,
19820104,69,101062,
19820104,70,100492,
19820104,71,100285,
19820104,72,100526,
19820104,73,100119,
19820104,73,100543,
19820104,73,100893,
19820104,76,100535,
19820104,77,100477,
19820104,78,100460,
19820104,79,100536,
19820104,80,100525,
19820104,81,101061,
19820104,82,100380,
19820104,82,100517,
19820104,84,100273,
19820104,85,100574,
19820104,86,100243,
19820104,87,100325,
19820104,88,100600,
19820104,89,100356,
19820104,90,100782,
19820104,91,100394,
19820104,92,100800,
19820104,93,100115,
19820104,93,100430,
19820104,95,100436,
19820104,96,100339,
19820104,97,100699,
19820104,98,100229,
19820104,98,100402,
19820104,100,100757,
19820104,107,100450,
19820104,110,100471,
19820104,122,100789,
19820104,123,100605,
19820104,126,100384,
19820104,129,100522,
19820104,138,100451,
19820104,145,100307,
19820104,151,100472,
19820104,161,100726,
19820104,174,100495,
19820104,174,100573,
19820104,185,100349,
19820104,194,100538,
19820104,195,108377,
19820104,203,107298,
19820104,232,100185,
19820104,235,100370,
19820104,240,100091,
19820104,250,100421,
19820104,253,100275,
19820104,259,100291,
19820104,266,106780,
19820104,269,101046,
19820104,273,100554,
19820104,273,100677,
19820104,280,108481,
19820104,282,100775,
19820104,282,107723,
19820104,287,100463,
19820104,287,107761,
19820104,300,100622,
19820104,300,107024,
19820104,309,100466,
19820104,309,106474,
19820104,309,106983,
19820104,309,107651,
19820104,320,100199,
19820104,323,100433,
19820104,332,100327,
19820104,332,100614,
19820104,332,106610,
19820104,341,107924,
19820104,344,100679,
19820104,358,106642,
19820104,361,100722,
19820104,361,106660,
19820104,361,107563,
19820104,376,106588,
19820104,376,107036,
19820104,382,100060,
19820104,382,100476,
19820104,382,102754,
19820104,382,106512,
19820104,382,106914,
19820104,382,106919,
19820104,382,107157,
19820104,382,107358,
19820104,396,107505,
19820104,415,100539,
19820104,415,107013,
19820104,431,100441,
19820104,438,100084,
19820104,438,100268,
19820104,438,107862,
19820104,438,108110,
19820104,450,100533,
19820104,450,106638,
19820104,450,107687,
19820104,450,108580,
19820104,467,100163,
19820104,467,100215,
19820104,467,100435,
19820104,467,106457,
19820104,488,106641,
19820104,488,106789,
19820104,488,107318,
19820104,488,108305,
19820104,488,108477,
19820104,488,108550,
19820104,509,100090,
19820104,509,100198,
19820104,509,100531,
19820104,509,107313,
19820104,509,107936,
19820104,509,107977,
19820104,509,108523,
19820104,536,100083,
19820104,536,100410,
19820104,536,100465,
19820104,536,106665,
19820104,536,106715,
19820104,536,106810,
19820104,536,107199,
19820104,536,108014,
19820104,536,108171,
19820104,536,108460,
19820104,571,100216,
19820104,571,100238,
19820104,571,100415,
19820104,571,100650,
19820104,571,100883,
19820104,571,106649,
19820104,571,106662,
19820104,571,106672,
19820104,571,106760,
19820104,571,107124,
19820104,571,107215,
19820104,571,107261,
19820104,571,107297,
19820104,571,107450,
19820104,571,107621,
19820104,571,107866,
19820104,571,108051,
19820104,571,108107,
19820104,571,108364,
19820104,571,108385,
19820104,618,100161,
19820104,618,100329,
19820104,618,100365,
19820104,618,106468,
19820104,618,106876,
19820104,618,107082,
19820104,618,107146,
19820104,618,107253,
19820104,618,107284,
19820104,618,107285,
19820104,618,107627,
19820104,618,107645,
19820104,618,107939,
19820104,618,107954,
19820104,618,108066,
19820104,618,108100,
19820104,618,108252,
19820104,618,108321,
19820104,618,108441,
19820104,618,108472,
19820104,662,100062,
19820104,662,100184,
19820104,662,100247,
19820104,662,100412,
19820104,662,100480,
19820104,662,100484,
19820104,662,100500,
19820104,662,100595,
19820104,662,100783,
19820104,662,101020,
19820104,662,106510,
19820104,662,106573,
19820104,662,106939,
19820104,662,106940,
19820104,662,107231,
19820104,662,107248,
19820104,662,107355,
19820104,662,107415,
19820104,662,107544,
19820104,662,107808,
19820104,662,107974,
19820104,662,108130,
19820104,662,108395,
19820104,662,108468,
19820104,662,108488,
19820104,752,100239,
19820104,752,100322,
19820104,752,100334,
19820104,752,100414,
19820104,752,100506,
19820104,752,100704,
19820104,752,100760,
19820104,752,100951,
19820104,752,106446,
19820104,752,106561,
19820104,752,106599,
19820104,752,106659,
19820104,752,106712,
19820104,752,106844,
19820104,752,107053,
19820104,752,107060,
19820104,752,107186,
19820104,752,107208,
19820104,752,107273,
19820104,752,107326,
19820104,752,107420,
19820104,752,107531,
19820104,752,107834,
19820104,752,107855,
19820104,752,107944,
19820104,752,108000,
19820104,752,108098,
19820104,752,108240,
19820104,752,108513,
19820104,752,108530,
19820104,826,100067,
19820104,826,100087,
19820104,826,100117,
19820104,826,100127,
19820104,826,100150,
19820104,826,100152,
19820104,826,100153,
19820104,826,100164,
19820104,826,100169,
19820104,826,100195,
19820104,826,100219,
19820104,826,100235,
19820104,826,100278,
19820104,826,100283,
19820104,826,100305,
19820104,826,100348,
19820104,826,100373,
19820104,826,100408,
19820104,826,100491,
19820104,826,100626,
19820104,826,100654,
19820104,826,100666,
19820104,826,100683,
19820104,826,100706,
19820104,826,100717,
19820104,826,100721,
19820104,826,100737,
19820104,826,100935,
19820104,826,101195,
19820104,826,101559,
19820104,826,103541,
19820104,826,106436,
19820104,826,106453,
19820104,826,106567,
19820104,826,106569,
19820104,826,106580,
19820104,826,106594,
19820104,826,106627,
19820104,826,106632,
19820104,826,106682,
19820104,826,106758,
19820104,826,106909,
19820104,826,106911,
19820104,826,106953,
19820104,826,106965,
19820104,826,106966,
19820104,826,106969,
19820104,826,106972,
19820104,826,106998,
19820104,826,107047,
19820104,826,107084,
19820104,826,107205,
19820104,826,107259,
19820104,826,107295,
19820104,826,107315,
19820104,826,107353,
19820104,826,107376,
19820104,826,107398,
19820104,826,107430,
19820104,826,107528,
19820104,826,107618,
19820104,826,107784,
19820104,826,107852,
19820104,826,107909,
19820104,826,107942,
19820104,826,107968,
19820104,826,107970,
19820104,826,107999,
19820104,826,108032,
19820104,826,108038,
19820104,826,108090,
19820104,826,108172,
19820104,826,108210,
19820104,826,108237,
19820104,826,108269,
19820104,826,108270,
19820104,826,108315,
19820104,826,108349,
19820104,826,108370,
19820104,826,108399,
19820104,826,108419,
19820104,826,108491,
19820104,826,200500,
19830103,1,100581,
19830103,2,100284,
19830103,3,100656,
19830103,4,100282,
19830103,5,100342,
19830103,6,100555,
19830103,7,101062,
19830103,8,100428,
19830103,9,100676,
19830103,10,100383,
19830103,11,100300,
19830103,12,100532,
19830103,13,100445,
19830103,14,100586,
19830103,15,100653,
19830103,16,100272,
19830103,17,100529,
19830103,18,100360,
19830103,19,100376,
19830103,20,101061,
19830103,21,100261,
19830103,22,100280,
19830103,23,100434,
19830103,24,100337,
19830103,25,100309,
19830103,26,100332,
19830103,27,100611,
19830103,28,100936,
19830103,29,100689,
19830103,30,100567,
19830103,31,100244,
19830103,32,100446,
19830103,33,100356,
19830103,34,100315,
19830103,35,100417,
19830103,36,100782,
19830103,37,100393,
19830103,38,100515,
19830103,39,100597,
19830103,40,100635,
19830103,41,100174,
19830103,42,100273,
19830103,43,100255,
19830103,44,101138,
19830103,45,100468,
19830103,46,100821,
19830103,47,102312,
19830103,48,100502,
19830103,49,100411,
19830103,50,100326,
19830103,51,100780,
19830103,52,100221,
19830103,53,100585,
19830103,54,100763,
19830103,55,100631,
19830103,56,100232,
19830103,57,100474,
19830103,58,100339,
19830103,59,100655,
19830103,60,100757,
19830103,61,100253,
19830103,62,100536,
19830103,63,100546,
19830103,64,100592,
19830103,65,100203,
19830103,66,100286,
19830103,67,100765,
19830103,68,100395,
19830103,69,100661,
19830103,70,101098,
19830103,71,100452,
19830103,71,100599,
19830103,73,100565,
19830103,74,100769,
19830103,75,100422,
19830103,76,100646,
19830103,77,100115,
19830103,78,100713,
19830103,79,100905,
19830103,80,100553,
19830103,81,100543,
19830103,82,100186,
19830103,82,100345,
19830103,82,101013,
19830103,85,100579,
19830103,86,100652,
19830103,87,100285,
19830103,88,100962,
19830103,89,100606,
19830103,90,100540,
19830103,91,100848,
19830103,92,100651,
19830103,93,100719,
19830103,94,100314,
19830103,95,100182,
19830103,96,100240,
19830103,97,101131,
19830103,98,100436,
19830103,98,100942,
19830103,100,100752,
19830103,101,100518,
19830103,102,100868,
19830103,103,100575,
19830103,103,100910,
19830103,105,100640,
19830103,106,100562,
19830103,107,100517,
19830103,108,100279,
19830103,109,100604,
19830103,110,100323,
19830103,110,100475,
19830103,112,100523,
19830103,113,100297,
19830103,114,100402,
19830103,115,100574,
19830103,116,100551,
19830103,117,100398,
19830103,118,100119,
19830103,118,100715,
19830103,120,100325,
19830103,121,100800,
19830103,122,100144,
19830103,122,100276,
19830103,122,100799,
19830103,125,100730,
19830103,125,100923,
19830103,127,100681,
19830103,128,100615,
19830103,129,100711,
19830103,130,100525,
19830103,130,100609,
19830103,132,100699,
19830103,133,100624,
19830103,134,100762,
19830103,135,100797,
19830103,136,110788,
19830103,137,100259,
19830103,138,100759,
19830103,139,100486,
19830103,140,100141,
19830103,141,100570,
19830103,142,100179,
19830103,143,100453,
19830103,143,100530,
19830103,143,100657,
19830103,143,100829,
19830103,147,100281,
19830103,147,100448,
19830103,149,100667,
19830103,150,100252,
19830103,151,100477,
19830103,152,100126,
19830103,152,100372,
19830103,154,100460,
19830103,154,100547,
19830103,156,100701,
19830103,157,100738,
19830103,158,100636,
19830103,159,100857,
19830103,160,100449,
19830103,161,100572,
19830103,162,100354,
19830103,163,100472,
19830103,164,100394,
19830103,165,100537,
19830103,166,100993,
19830103,167,100223,
19830103,167,100893,
19830103,169,100490,
19830103,169,100516,
19830103,171,100440,
19830103,172,100367,
19830103,172,100836,
19830103,174,100214,
19830103,175,100588,
19830103,176,100197,
19830103,177,100485,
19830103,177,100535,
19830103,179,100246,
19830103,179,100603,
19830103,179,100714,
19830103,182,100512,
19830103,183,100550,
19830103,184,100229,
19830103,185,100099,
19830103,185,100883,
19830103,187,100368,
19830103,187,100519,
19830103,187,100899,
19830103,190,100430,
19830103,191,100496,
19830103,192,100364,
19830103,193,100384,
19830103,193,100470,
19830103,193,100790,
19830103,193,100855,
19830103,197,100343,
19830103,198,100310,
19830103,199,100429,
19830103,199,100781,
19830103,201,100353,
19830103,202,100914,
19830103,203,100559,
19830103,203,100815,
19830103,205,101113,
19830103,206,100495,
19830103,207,100605,
19830103,208,100498,
19830103,209,100155,
19830103,210,100243,
19830103,211,100443,
19830103,211,100616,
19830103,211,100625,
19830103,214,100589,
19830103,215,101036,
19830103,216,100450,
19830103,217,100319,
19830103,217,100673,
19830103,219,100233,
19830103,219,100328,
19830103,219,100425,
19830103,219,100950,
19830103,223,100489,
19830103,223,100628,
19830103,225,100526,
19830103,226,107298,
19830103,227,100809,
19830103,227,101084,
19830103,229,100578,
19830103,230,100464,
19830103,230,100946,
19830103,232,100363,
19830103,233,100548,
19830103,234,100921,
19830103,235,100499,
19830103,235,100700,
19830103,237,100749,
19830103,238,100377,
19830103,239,100680,
19830103,240,100184,
19830103,240,100359,
19830103,240,100405,
19830103,240,100520,
19830103,240,100826,
19830103,240,100887,
19830103,246,100538,
19830103,247,100638,
19830103,248,100392,
19830103,248,100764,
19830103,250,100675,
19830103,250,100803,
19830103,252,100160,
19830103,253,100173,
19830103,254,100600,
19830103,255,100596,
19830103,255,100774,
19830103,255,107024,
19830103,258,100379,
19830103,258,100407,
19830103,258,101174,
19830103,261,100403,
19830103,262,100301,
19830103,262,100437,
19830103,262,100456,
19830103,262,100522,
19830103,262,106500,
19830103,267,100200,
19830103,267,100307,
19830103,267,100732,
19830103,267,100894,
19830103,267,107238,
19830103,272,100726,
19830103,273,100266,
19830103,273,100493,
19830103,273,100510,
19830103,273,100913,
19830103,277,100835,
19830103,277,100844,
19830103,279,100211,
19830103,279,100265,
19830103,279,100607,
19830103,279,100727,
19830103,279,101145,
19830103,284,100789,
19830103,285,100249,
19830103,285,100439,
19830103,285,100865,
19830103,285,101073,
19830103,289,100401,
19830103,289,100573,
19830103,289,100824,
19830103,289,100934,
19830103,289,107262,
19830103,294,100481,
19830103,294,101158,
19830103,294,108063,
19830103,297,100176,
19830103,297,100275,
19830103,297,100577,
19830103,297,100878,
19830103,301,100236,
19830103,301,100336,
19830103,301,100378,
19830103,301,100501,
19830103,301,100649,
19830103,301,100804,
19830103,307,100426,
19830103,308,100201,
19830103,308,100349,
19830103,308,100598,
19830103,308,100620,
19830103,308,100957,
19830103,308,101046,
19830103,314,100542,
19830103,314,100812,
19830103,314,100926,
19830103,314,100980,
19830103,314,101216,
19830103,314,106700,
19830103,314,108377,
19830103,321,100534,
19830103,321,100920,
19830103,321,100956,
19830103,324,100466,
19830103,324,100622,
19830103,324,100849,
19830103,324,100928,
19830103,324,106582,
19830103,329,100563,
19830103,329,100568,
19830103,329,100729,
19830103,329,100837,
19830103,329,100864,
19830103,329,100938,
19830103,329,101105,
19830103,329,106537,
19830103,337,100374,
19830103,337,100375,
19830103,337,100438,
19830103,337,100545,
19830103,337,100630,
19830103,342,100471,
19830103,343,100528,
19830103,343,100663,
19830103,343,100674,
19830103,343,101094,
19830103,343,107495,
19830103,343,108077,
19830103,349,100121,
19830103,349,100331,
19830103,349,100594,
19830103,349,100645,
19830103,349,100669,
19830103,349,100753,
19830103,349,100907,
19830103,349,107425,
19830103,349,107651,
19830103,358,100390,
19830103,358,100557,
19830103,358,100659,
19830103,358,100761,
19830103,358,100972,
19830103,363,100228,
19830103,363,100505,
19830103,363,100744,
19830103,363,100828,
19830103,363,107051,
19830103,363,108481,
19830103,369,100274,
19830103,369,100558,
19830103,369,100569,
19830103,369,100696,
19830103,369,100924,
19830103,369,101040,
19830103,369,101076,
19830103,369,106900,
19830103,369,107056,
19830103,369,107233,
19830103,369,107944,
19830103,369,108494,
19830103,382,100241,
19830103,382,100321,
19830103,382,100775,
19830103,382,100798,
19830103,382,100871,
19830103,382,107168,
19830103,382,200501,
19830103,389,100291,
19830103,389,100362,
19830103,389,100508,
19830103,389,100725,
19830103,389,100901,
19830103,389,106706,
19830103,389,106919,
19830103,389,107563,
19830103,389,107850,
19830103,398,100135,
19830103,398,100148,
19830103,398,100163,
19830103,398,100564,
19830103,398,100641,
19830103,398,100682,
19830103,398,100740,
19830103,398,100917,
19830103,398,106684,
19830103,398,107427,
19830103,408,100503,
19830103,408,100618,
19830103,408,101184,
19830103,408,106458,
19830103,408,106623,
19830103,408,106930,
19830103,408,108455,
19830103,415,100257,
19830103,415,100442,
19830103,415,100473,
19830103,415,101064,
19830103,415,106531,
19830103,415,106672,
19830103,415,106694,
19830103,415,108439,
19830103,423,100306,
19830103,423,100333,
19830103,423,100370,
19830103,423,100497,
19830103,423,100679,
19830103,423,100710,
19830103,423,100722,
19830103,423,100728,
19830103,423,100873,
19830103,423,100935,
19830103,423,106905,
19830103,434,100189,
19830103,434,100270,
19830103,434,100271,
19830103,434,100316,
19830103,434,100419,
19830103,434,100608,
19830103,434,100685,
19830103,434,100880,
19830103,434,100986,
19830103,434,101020,
19830103,434,101057,
19830103,434,106881,
19830103,434,107397,
19830103,434,107455,
19830103,434,108152,
19830103,434,108512,
19830103,450,100116,
19830103,450,100346,
19830103,450,100427,
19830103,450,100494,
19830103,450,100513,
19830103,450,100539,
19830103,450,100582,
19830103,450,100595,
19830103,450,100660,
19830103,450,100677,
19830103,450,100702,
19830103,450,100776,
19830103,450,100785,
19830103,450,100971,
19830103,450,101074,
19830103,450,101110,
19830103,450,101117,
19830103,450,101154,
19830103,450,106655,
19830103,450,107258,
19830103,450,107357,
19830103,450,107699,
19830103,450,107711,
19830103,473,100264,
19830103,473,100318,
19830103,473,100380,
19830103,473,100441,
19830103,473,100549,
19830103,473,100554,
19830103,473,100658,
19830103,473,100842,
19830103,473,100931,
19830103,473,100964,
19830103,473,106983,
19830103,473,107314,
19830103,473,107358,
19830103,473,107924,
19830103,473,107968,
19830103,473,108003,
19830103,473,108253,
19830103,490,100175,
19830103,490,100451,
19830103,490,100717,
19830103,490,100794,
19830103,490,100820,
19830103,490,101000,
19830103,490,106710,
19830103,490,106851,
19830103,490,106980,
19830103,490,107049,
19830103,490,107660,
19830103,490,108366,
19830103,490,108394,
19830103,490,108513,
19830103,504,100113,
19830103,504,100330,
19830103,504,100431,
19830103,504,100483,
19830103,504,100571,
19830103,504,100671,
19830103,504,100683,
19830103,504,100830,
19830103,504,100859,
19830103,504,100877,
19830103,504,100951,
19830103,504,101018,
19830103,504,101033,
19830103,504,106950,
19830103,504,107000,
19830103,504,107119,
19830103,504,107160,
19830103,504,107649,
19830103,504,107687,
19830103,523,100109,
